,spark.reducer.maxSizeInFlight,spark.shuffle.file.buffer,spark.shuffle.sort.bypassMergeThreshold,spark.speculation.interval,spark.speculation.multiplier,spark.speculation.quantile,spark.broadcast.blockSize,spark.io.compression.snappy.blockSize,spark.kryoserializer.buffer.max,spark.kryoserializer.buffer,spark.driver.memory,spark.executor.memory,spark.network.timeout,spark.locality.wait,spark.task.maxFailures,spark.shuffle.compress,spark.memory.fraction,spark.shuffle.spill.compress,spark.broadcast.compress,spark.memory.storageFraction
1757,104,46,500,900,1.5,0.5,112,12,104,48,1,82,220,4,7,0,0.5,1,0,0.8999999999999999
1758,24,96,200,900,1.5,0.5,68,48,64,108,5,79,80,9,7,0,0.7999999999999999,0,1,0.6
1759,122,106,400,100,3.0,0.5,124,50,80,6,5,38,260,1,5,0,0.8999999999999999,0,1,0.5
1760,36,52,500,900,4.5,0.75,56,40,80,48,6,106,80,6,4,1,0.7999999999999999,1,0,0.7999999999999999
1761,34,102,100,700,3.0,0.25,80,98,120,126,4,16,460,6,5,1,0.6,0,0,0.7
1762,56,58,300,800,1.0,0.5,52,18,96,92,2,54,320,9,4,0,0.6,0,1,0.8999999999999999
1763,124,34,800,800,4.0,0.5,64,8,24,4,5,127,100,5,2,1,0.7999999999999999,1,1,0.7999999999999999
1764,40,28,700,100,3.0,0.75,40,30,72,20,6,47,380,8,7,0,0.8999999999999999,0,0,0.7999999999999999
1765,10,76,400,400,4.0,0.25,94,120,72,8,6,42,60,4,3,0,0.8999999999999999,0,0,0.8999999999999999
1766,42,94,800,200,3.0,0.5,34,108,72,110,1,112,380,4,6,0,0.7,0,1,0.6
1767,42,32,800,700,2.0,0.5,108,104,56,76,6,117,360,8,1,0,0.7999999999999999,1,1,0.8999999999999999
1768,74,120,700,900,1.0,0.5,64,66,72,54,6,114,340,1,2,1,0.7,0,0,0.8999999999999999
1769,114,96,100,100,3.0,0.5,74,38,80,6,6,116,420,5,1,0,0.7999999999999999,1,0,0.7999999999999999
1770,102,82,200,700,2.5,0.5,118,80,8,68,6,64,240,7,7,1,0.6,0,0,0.8999999999999999
1771,38,102,800,700,2.5,0.75,58,72,32,104,5,116,160,8,7,1,0.8999999999999999,0,0,0.7
1772,114,58,200,900,4.5,0.75,8,76,112,124,3,70,80,2,6,0,0.6,0,1,0.5
1773,126,64,200,800,1.5,0.5,76,28,104,104,5,111,380,1,3,1,0.7,0,0,0.7
1774,124,28,700,200,1.0,0.75,64,118,24,82,5,53,140,4,6,1,0.7,1,0,0.8999999999999999
1775,30,64,800,200,1.5,0.25,10,60,24,6,2,23,340,2,1,0,0.8999999999999999,1,1,0.7
1776,102,54,200,900,2.0,0.75,112,30,112,86,5,17,140,5,7,0,0.7,1,0,0.5
1777,62,2,200,200,2.5,0.75,10,98,16,100,6,23,460,6,5,0,0.7,1,0,0.6
1778,24,28,600,600,3.5,0.75,48,94,8,34,3,103,360,9,7,1,0.8999999999999999,0,1,0.5
1779,122,126,500,200,2.0,0.75,84,68,56,38,3,113,240,8,6,0,0.5,0,1,0.5
1780,76,38,100,900,3.5,0.5,50,74,8,72,7,50,340,1,6,0,0.7999999999999999,1,1,0.8999999999999999
1781,88,14,600,300,3.5,0.25,58,114,32,90,2,12,20,8,2,1,0.6,0,0,0.6
1782,62,14,100,600,2.0,0.25,4,16,24,50,2,49,260,2,2,0,0.7,1,0,0.8999999999999999
1783,82,18,600,100,2.5,0.25,10,108,96,50,3,120,480,3,7,1,0.5,1,0,0.7999999999999999
1784,106,80,900,700,3.5,0.75,92,46,104,48,5,101,480,2,6,1,0.7,1,1,0.7999999999999999
1785,102,26,700,400,4.5,0.75,70,120,24,58,1,115,420,4,1,0,0.8999999999999999,1,0,0.7
1786,116,120,700,500,2.0,0.5,24,70,16,18,6,10,80,6,6,1,0.5,1,1,0.5
1787,38,114,500,500,4.5,0.5,20,84,88,90,6,46,400,2,7,0,0.7999999999999999,0,1,0.6
1788,22,62,200,600,4.0,0.25,58,98,40,112,3,58,440,2,6,1,0.8999999999999999,1,1,0.5
1789,108,112,300,600,1.5,0.5,104,72,72,86,1,15,20,8,6,0,0.6,1,1,0.7999999999999999
1790,92,100,400,400,4.0,0.25,84,2,8,14,7,86,420,8,5,1,0.5,1,1,0.7999999999999999
1791,22,52,300,900,2.5,0.75,60,54,112,114,6,69,480,9,2,1,0.7999999999999999,0,0,0.5
1792,104,78,400,700,2.0,0.5,62,24,32,52,3,71,60,4,1,0,0.7999999999999999,0,1,0.7999999999999999
1793,62,26,800,900,4.0,0.5,38,2,72,114,3,116,480,2,1,1,0.8999999999999999,1,0,0.5
1794,14,76,600,400,2.5,0.5,42,24,80,12,3,38,160,1,7,1,0.5,0,1,0.8999999999999999
1795,90,80,700,400,1.0,0.75,38,76,24,36,6,109,160,4,7,1,0.5,0,1,0.5
1796,68,94,100,100,3.5,0.5,22,118,104,50,4,84,180,9,4,1,0.7,1,1,0.7
1797,82,42,400,300,1.0,0.75,36,124,104,116,4,63,120,2,1,1,0.7,0,0,0.7999999999999999
1798,26,124,400,100,4.5,0.25,20,40,112,88,7,46,20,2,2,0,0.7,0,0,0.6
1799,100,106,300,100,1.0,0.75,80,74,16,86,5,28,460,9,2,1,0.7999999999999999,0,0,0.7999999999999999
1800,96,108,100,300,3.0,0.75,110,14,8,54,5,63,400,8,7,1,0.5,0,0,0.7999999999999999
1801,32,124,200,400,2.5,0.25,16,110,88,8,1,118,280,4,1,0,0.8999999999999999,1,1,0.7
1802,92,38,700,300,3.5,0.75,50,104,40,86,4,118,480,1,1,0,0.6,0,0,0.5
1803,4,90,500,600,1.5,0.25,34,106,56,24,2,100,200,7,5,0,0.8999999999999999,0,1,0.7999999999999999
1804,6,28,300,100,3.0,0.5,64,118,120,38,1,40,40,2,4,0,0.8999999999999999,0,0,0.6
1805,112,114,700,400,1.5,0.75,98,90,88,104,3,24,40,8,7,1,0.5,1,1,0.6
1806,28,88,500,800,3.5,0.75,88,18,72,8,5,103,220,9,3,0,0.7999999999999999,1,0,0.7999999999999999
1807,76,54,700,100,3.5,0.25,18,88,32,36,6,11,280,6,4,1,0.7,0,0,0.7
1808,44,56,400,200,3.0,0.5,58,80,96,30,1,81,480,5,1,1,0.8999999999999999,0,0,0.8999999999999999
1809,8,70,900,400,2.5,0.75,88,118,24,126,2,117,300,6,3,0,0.7,0,1,0.5
1810,34,6,900,800,2.0,0.25,118,100,88,38,3,59,420,9,5,1,0.6,1,0,0.5
1811,112,4,600,300,3.0,0.75,8,2,80,92,5,112,420,2,4,0,0.6,1,1,0.5
1812,2,76,700,500,3.0,0.25,54,58,16,64,6,9,200,9,7,0,0.7999999999999999,0,0,0.7
1813,70,28,500,700,2.5,0.5,40,122,104,36,7,122,360,3,5,1,0.5,0,0,0.5
1814,90,32,500,300,1.5,0.75,54,32,32,28,4,39,220,3,5,1,0.7,0,0,0.7999999999999999
1815,2,108,800,800,2.5,0.75,18,56,56,102,4,90,200,9,5,1,0.8999999999999999,0,1,0.5
1816,106,126,100,700,2.0,0.5,8,6,24,70,4,127,240,1,5,0,0.7,1,0,0.8999999999999999
1817,92,36,900,900,1.0,0.25,126,66,40,46,4,12,320,7,6,0,0.7,1,1,0.7999999999999999
1818,34,110,200,300,1.0,0.25,118,24,24,66,2,98,440,8,1,1,0.7,1,1,0.7999999999999999
1819,92,42,600,900,2.0,0.75,102,24,96,126,2,121,180,5,7,0,0.7,0,0,0.7
1820,110,112,100,300,1.5,0.5,20,56,120,46,7,32,60,7,4,0,0.5,1,0,0.6
1821,2,32,200,700,4.5,0.25,76,38,56,58,1,8,80,3,5,0,0.8999999999999999,0,0,0.7999999999999999
1822,80,28,900,400,1.0,0.5,44,122,16,36,1,104,380,4,5,1,0.6,0,0,0.6
1823,12,98,700,600,3.5,0.25,54,42,40,42,4,11,340,4,7,1,0.6,0,0,0.6
1824,20,92,900,500,3.0,0.75,114,50,120,42,4,42,20,5,6,0,0.7999999999999999,1,0,0.6
1825,6,40,100,600,3.5,0.75,54,82,64,58,4,28,480,4,3,0,0.5,0,0,0.7
1826,20,124,100,700,4.5,0.25,8,64,64,28,5,16,380,2,6,1,0.8999999999999999,1,0,0.8999999999999999
1827,46,88,200,800,2.5,0.75,12,54,32,48,1,43,240,8,3,1,0.7,1,1,0.7999999999999999
1828,108,68,600,700,4.5,0.5,78,62,80,52,6,52,100,8,5,0,0.5,0,0,0.8999999999999999
1829,126,28,300,200,2.5,0.25,62,102,56,20,2,123,120,1,1,1,0.5,1,0,0.7
1830,56,46,900,500,4.5,0.75,4,44,64,6,2,113,280,6,2,1,0.8999999999999999,0,0,0.8999999999999999
1831,106,100,600,300,4.0,0.75,120,12,48,34,1,8,440,8,1,1,0.7,0,1,0.7999999999999999
1832,18,30,900,300,2.0,0.25,124,18,112,56,5,37,180,9,6,0,0.7,0,1,0.5
1833,44,106,900,400,3.5,0.5,48,94,32,76,1,101,320,1,1,1,0.8999999999999999,0,0,0.6
1834,48,6,100,600,4.5,0.5,120,92,24,100,6,30,160,7,7,1,0.7999999999999999,0,0,0.7
1835,86,58,500,100,1.5,0.75,72,2,80,74,3,112,160,6,3,1,0.5,0,0,0.6
1836,28,50,400,700,2.5,0.5,88,126,96,104,3,72,120,4,5,1,0.6,0,0,0.8999999999999999
1837,72,52,200,100,2.0,0.5,18,102,56,8,7,15,200,9,4,1,0.7999999999999999,1,0,0.7999999999999999
1838,20,94,100,900,3.5,0.25,28,124,24,126,2,72,480,7,5,1,0.7,1,1,0.5
1839,64,50,400,800,1.5,0.25,56,14,88,58,2,10,400,7,5,0,0.7,1,1,0.5
1840,76,12,400,600,3.0,0.25,62,18,16,106,3,73,140,9,3,0,0.7999999999999999,0,0,0.7999999999999999
1841,56,24,600,800,3.5,0.25,64,52,80,116,3,100,160,9,1,0,0.7,1,1,0.8999999999999999
1842,120,8,100,500,2.5,0.75,32,66,120,68,6,24,400,2,3,0,0.5,1,1,0.7
1843,60,50,800,800,1.5,0.75,2,64,8,4,5,35,280,5,6,1,0.6,0,0,0.8999999999999999
1844,104,112,700,500,1.0,0.25,54,78,112,12,7,92,20,9,3,1,0.7,1,0,0.5
1845,86,122,700,500,4.5,0.25,120,72,32,122,3,17,440,3,4,1,0.7999999999999999,1,1,0.7999999999999999
1846,48,64,600,300,1.5,0.25,44,52,48,118,6,119,20,4,5,1,0.6,0,0,0.7
1847,34,48,500,600,3.0,0.75,90,86,64,116,5,21,20,1,7,1,0.7999999999999999,1,1,0.5
1848,98,96,900,800,1.0,0.5,50,58,64,8,1,124,20,8,5,0,0.8999999999999999,0,0,0.5
1849,56,16,300,300,3.0,0.25,62,50,112,16,7,42,180,3,5,1,0.5,0,1,0.7
1850,118,68,900,700,2.0,0.5,32,90,96,58,3,46,240,3,5,0,0.6,0,1,0.8999999999999999
1851,48,90,500,300,1.5,0.25,78,106,16,48,7,66,20,6,4,0,0.7999999999999999,1,1,0.8999999999999999
1852,82,74,800,800,1.5,0.25,34,46,112,32,6,15,200,9,7,0,0.8999999999999999,1,1,0.5
1853,54,24,200,400,3.5,0.5,82,74,48,110,5,123,200,4,5,0,0.8999999999999999,0,0,0.6
1854,50,24,200,700,3.0,0.75,42,58,72,54,5,17,320,5,6,0,0.6,1,1,0.7
1855,60,82,100,300,1.0,0.5,70,38,88,120,4,56,400,2,7,1,0.7999999999999999,0,0,0.7
1856,110,72,200,800,3.5,0.75,74,30,8,126,6,12,260,7,6,1,0.5,0,1,0.6
1857,14,12,100,400,1.0,0.25,20,80,88,122,6,18,300,2,1,1,0.7,0,0,0.8999999999999999
1858,70,42,300,500,2.0,0.25,74,76,8,22,6,100,220,4,3,1,0.7999999999999999,1,0,0.6
1859,58,20,700,600,2.0,0.75,106,8,64,80,7,60,400,2,3,0,0.7,1,1,0.8999999999999999
1860,50,34,700,100,2.5,0.5,80,18,96,52,2,91,440,3,6,0,0.5,0,1,0.5
1861,88,104,400,200,1.5,0.5,108,54,64,28,6,123,140,2,7,0,0.5,0,0,0.7
1862,116,110,400,700,2.5,0.75,60,126,72,42,4,56,440,8,1,1,0.7999999999999999,1,1,0.7
1863,100,100,600,600,2.0,0.5,78,76,104,110,4,69,480,8,4,1,0.8999999999999999,1,0,0.8999999999999999
1864,40,44,700,900,1.0,0.75,56,90,88,16,1,89,400,5,7,0,0.6,1,1,0.7
1865,56,92,400,100,3.0,0.5,44,38,120,52,6,123,60,5,7,0,0.6,1,1,0.6
1866,56,68,900,700,3.0,0.5,120,122,16,22,4,112,380,1,3,1,0.7,1,0,0.5
1867,52,58,300,800,1.5,0.5,56,24,120,106,7,75,300,9,6,1,0.7999999999999999,1,0,0.8999999999999999
1868,84,108,800,500,3.5,0.75,40,88,96,2,6,103,160,5,5,0,0.7999999999999999,0,1,0.5
1869,30,104,700,300,2.5,0.75,76,20,112,66,3,18,20,9,4,1,0.8999999999999999,0,1,0.5
1870,68,50,200,100,1.5,0.5,14,76,120,52,6,57,440,2,6,1,0.8999999999999999,1,1,0.5
1871,92,34,700,400,3.0,0.5,24,92,24,116,3,113,360,3,4,1,0.7999999999999999,0,1,0.7
1872,2,36,100,500,3.5,0.25,10,54,40,90,7,127,140,1,6,1,0.7,1,1,0.5
1873,46,40,200,800,4.0,0.75,44,8,16,12,1,98,360,9,2,0,0.7999999999999999,1,1,0.7
1874,12,102,300,600,4.5,0.5,10,82,24,42,3,89,420,3,5,1,0.5,0,1,0.8999999999999999
1875,60,60,100,300,1.5,0.75,118,32,112,66,7,43,280,6,1,0,0.7999999999999999,0,1,0.6
1876,42,60,900,200,4.0,0.5,60,82,16,72,4,62,100,8,2,0,0.6,0,0,0.8999999999999999
1877,98,10,800,800,3.0,0.75,30,126,72,126,5,43,320,5,2,0,0.5,1,0,0.7
1878,62,100,500,800,1.0,0.25,10,12,8,114,7,68,300,7,5,1,0.7999999999999999,0,0,0.6
1879,54,30,200,500,1.5,0.75,34,120,40,98,5,23,340,5,5,0,0.7999999999999999,1,1,0.5
1880,126,98,500,400,1.0,0.25,48,74,72,90,7,41,360,6,1,0,0.6,1,0,0.6
1881,60,80,400,200,2.5,0.75,12,120,112,110,4,34,320,7,6,1,0.7,0,1,0.7999999999999999
1882,118,86,400,400,2.0,0.5,62,44,72,98,2,42,100,8,2,0,0.5,0,1,0.8999999999999999
1883,74,4,600,100,2.0,0.25,18,18,8,60,6,59,160,1,2,0,0.7999999999999999,1,0,0.5
1884,6,52,300,400,4.5,0.25,2,16,64,112,7,122,380,7,4,0,0.5,0,0,0.7999999999999999
1885,40,102,300,200,3.0,0.25,20,8,72,16,2,124,240,5,1,0,0.8999999999999999,1,0,0.7999999999999999
1886,102,28,400,500,1.0,0.5,112,124,48,94,7,63,140,8,5,1,0.7,1,0,0.6
1887,52,18,400,400,2.5,0.75,44,98,40,112,3,83,240,6,4,1,0.7,0,1,0.7999999999999999
1888,110,66,300,700,3.0,0.75,20,54,80,16,3,121,360,7,4,1,0.7999999999999999,0,0,0.8999999999999999
1889,14,52,300,900,1.0,0.5,44,110,64,102,6,115,480,4,5,1,0.5,0,0,0.8999999999999999
1890,54,22,500,300,2.5,0.5,98,98,16,18,3,55,360,5,5,1,0.8999999999999999,1,1,0.7
1891,2,62,800,300,2.5,0.25,48,100,56,70,4,108,140,3,1,0,0.7,0,0,0.7
1892,104,62,700,300,2.0,0.5,124,106,64,72,5,18,180,1,4,0,0.8999999999999999,1,1,0.6
1893,84,38,900,400,3.5,0.75,100,114,24,98,1,99,400,7,3,0,0.7,1,1,0.7
1894,94,20,500,500,4.0,0.5,24,90,24,6,2,99,420,4,2,0,0.7999999999999999,0,1,0.8999999999999999
1895,102,32,200,800,1.5,0.5,98,14,88,112,1,28,140,3,7,1,0.7999999999999999,0,1,0.7999999999999999
1896,52,62,300,300,4.0,0.5,76,78,32,50,4,90,120,4,7,1,0.8999999999999999,1,0,0.6
1897,16,86,800,900,4.0,0.75,44,28,16,44,6,76,120,8,3,0,0.5,0,0,0.8999999999999999
1898,14,80,400,500,3.0,0.75,56,26,112,80,3,115,100,5,3,0,0.8999999999999999,1,0,0.5
1899,110,80,500,700,2.5,0.75,46,66,48,72,1,50,160,7,1,1,0.5,1,0,0.7
1900,104,82,600,100,3.5,0.75,100,114,16,70,1,30,420,5,2,0,0.8999999999999999,1,1,0.6
1901,72,82,500,700,4.0,0.25,46,80,80,32,1,44,20,1,2,0,0.5,0,0,0.8999999999999999
1902,126,76,800,300,4.5,0.5,98,46,24,18,4,125,420,3,3,1,0.7,0,1,0.5
1903,24,12,600,300,4.5,0.25,86,86,120,52,3,67,260,5,7,1,0.8999999999999999,1,0,0.5
1904,14,110,800,800,3.0,0.5,92,6,24,76,7,33,340,5,2,0,0.5,1,1,0.8999999999999999
1905,120,98,300,900,2.5,0.5,70,78,8,110,2,74,20,7,1,0,0.6,1,1,0.8999999999999999
1906,88,108,900,200,4.5,0.75,46,120,96,58,6,28,400,2,2,1,0.5,1,0,0.5
1907,36,108,300,200,1.0,0.75,116,46,32,96,2,111,60,5,5,0,0.6,0,1,0.6
1908,34,4,400,600,1.0,0.5,108,30,32,60,2,38,140,4,3,1,0.7,1,1,0.7999999999999999
1909,56,52,700,500,3.5,0.75,62,30,72,110,7,39,20,4,2,0,0.8999999999999999,1,0,0.8999999999999999
1910,66,112,300,500,4.0,0.5,106,38,80,52,3,83,240,1,5,0,0.8999999999999999,0,0,0.8999999999999999
1911,2,122,500,500,4.0,0.75,12,16,56,110,5,108,160,1,7,1,0.7999999999999999,1,0,0.7
1912,112,68,500,500,3.0,0.25,92,94,64,98,1,110,420,7,5,0,0.8999999999999999,0,0,0.5
1913,124,4,700,700,3.0,0.75,26,118,56,124,5,64,280,7,1,1,0.5,0,1,0.8999999999999999
1914,84,100,300,700,1.0,0.25,94,36,120,102,7,65,40,7,6,0,0.7999999999999999,1,0,0.7
1915,76,112,300,200,4.5,0.5,54,120,56,26,1,30,240,3,6,1,0.5,1,1,0.5
1916,14,68,800,600,1.5,0.25,26,98,72,114,1,105,80,3,7,1,0.7999999999999999,1,1,0.7999999999999999
1917,64,104,400,100,2.0,0.75,106,76,40,66,6,26,480,4,2,0,0.8999999999999999,0,0,0.5
1918,14,118,700,300,3.0,0.25,92,98,72,28,1,63,440,6,3,1,0.8999999999999999,1,1,0.8999999999999999
1919,108,44,100,600,2.5,0.5,90,16,24,46,5,45,200,1,5,1,0.5,1,0,0.8999999999999999
1920,88,4,800,200,2.0,0.25,32,86,32,6,7,46,220,7,6,1,0.7,1,1,0.5
1921,2,12,400,700,4.5,0.25,108,98,64,24,6,20,460,2,3,0,0.6,1,0,0.6
1922,72,122,600,600,4.5,0.75,8,48,104,56,1,15,240,3,1,0,0.6,1,1,0.7999999999999999
1923,80,66,200,500,2.5,0.5,74,56,80,76,4,68,100,8,4,0,0.5,1,1,0.5
1924,42,8,300,200,4.5,0.25,122,70,120,16,2,50,420,3,7,1,0.7,1,1,0.6
1925,48,92,300,400,4.0,0.75,40,70,48,98,1,49,240,8,4,1,0.8999999999999999,1,0,0.7999999999999999
1926,54,126,100,500,1.5,0.75,20,74,24,50,1,34,260,1,6,1,0.8999999999999999,0,1,0.8999999999999999
1927,116,28,900,100,2.0,0.25,34,32,24,64,2,37,80,8,4,1,0.5,0,1,0.7999999999999999
1928,104,8,900,800,4.0,0.25,14,124,80,44,1,126,100,7,1,0,0.8999999999999999,1,0,0.8999999999999999
1929,118,62,500,200,3.0,0.5,78,60,48,124,1,49,140,2,1,0,0.7999999999999999,1,0,0.7999999999999999
1930,110,22,300,400,4.0,0.75,66,64,104,10,3,68,260,6,4,0,0.8999999999999999,1,0,0.6
1931,122,8,600,400,4.5,0.25,34,62,96,54,3,112,460,2,5,0,0.7999999999999999,1,0,0.7
1932,40,20,600,400,1.5,0.75,92,96,104,22,2,38,60,9,1,1,0.5,1,0,0.6
1933,48,8,900,700,3.0,0.75,26,22,24,36,4,49,440,7,3,1,0.7,1,1,0.7
1934,72,56,700,600,2.0,0.5,16,108,16,54,1,23,420,4,4,0,0.8999999999999999,0,0,0.8999999999999999
1935,74,8,500,200,4.5,0.25,104,22,48,64,5,24,180,4,6,0,0.6,1,1,0.7999999999999999
1936,46,78,700,600,3.0,0.75,36,98,64,100,2,89,460,7,4,0,0.6,1,1,0.6
1937,52,10,800,100,2.5,0.75,74,78,16,90,6,120,220,5,4,1,0.6,0,0,0.7
1938,116,106,300,700,2.5,0.75,4,56,72,44,4,11,340,9,5,0,0.8999999999999999,0,0,0.6
1939,78,110,500,100,4.0,0.75,52,62,120,72,4,114,140,2,2,1,0.7999999999999999,0,1,0.8999999999999999
1940,82,44,500,200,3.5,0.25,96,74,40,52,7,21,80,8,7,0,0.8999999999999999,1,1,0.5
1941,82,38,500,300,1.5,0.75,70,72,112,80,3,94,260,4,5,0,0.6,0,1,0.6
1942,46,30,300,500,4.5,0.75,16,72,88,126,2,34,140,4,3,1,0.6,0,0,0.8999999999999999
1943,94,120,700,700,4.0,0.25,12,96,112,60,6,12,260,2,7,0,0.7,1,0,0.6
1944,122,2,600,800,1.0,0.75,50,84,40,100,4,92,220,1,3,1,0.8999999999999999,0,0,0.7
1945,34,126,700,500,2.5,0.5,78,28,72,20,5,103,380,9,2,0,0.7999999999999999,1,1,0.6
1946,54,64,600,100,3.0,0.5,72,28,64,40,7,39,240,6,6,0,0.6,1,0,0.6
1947,52,12,100,900,4.5,0.25,80,48,96,12,1,12,420,6,3,0,0.5,1,0,0.7999999999999999
1948,86,34,400,100,4.0,0.75,98,102,24,112,1,69,180,1,7,0,0.8999999999999999,1,1,0.5
1949,26,16,400,500,3.0,0.25,96,88,104,48,4,123,420,1,5,0,0.7,1,1,0.7999999999999999
1950,36,72,500,200,4.0,0.75,78,26,64,80,4,124,360,4,7,1,0.5,0,1,0.6
1951,80,16,500,900,4.0,0.75,94,104,32,8,7,20,260,8,2,1,0.5,0,0,0.6
1952,98,52,500,200,3.0,0.25,32,102,40,12,5,89,120,1,1,0,0.7999999999999999,0,1,0.5
1953,120,74,900,300,3.5,0.75,84,102,32,96,1,119,420,3,1,0,0.8999999999999999,0,1,0.6
1954,90,62,800,700,4.5,0.5,94,6,112,112,5,97,60,2,2,0,0.7999999999999999,0,0,0.5
1955,78,126,300,900,2.0,0.5,34,70,64,60,3,117,160,9,7,0,0.5,1,0,0.5
1956,84,26,800,100,2.5,0.75,14,86,88,32,1,65,80,6,5,1,0.6,0,0,0.7
1957,76,22,200,900,2.5,0.75,22,4,40,72,2,41,380,4,2,0,0.5,0,0,0.5
1958,84,44,200,800,1.5,0.25,88,20,120,54,2,62,480,3,1,0,0.7,0,1,0.8999999999999999
1959,20,28,500,800,1.5,0.25,18,106,120,54,2,119,60,4,1,0,0.7999999999999999,0,0,0.8999999999999999
1960,106,22,800,800,4.5,0.5,34,20,80,4,4,113,480,1,2,0,0.6,0,1,0.5
1961,54,12,600,700,3.0,0.5,84,94,24,86,5,77,320,4,6,0,0.7,0,0,0.6
1962,86,10,400,200,3.5,0.25,102,92,40,106,3,26,180,9,5,0,0.7999999999999999,1,1,0.7999999999999999
1963,28,16,100,700,3.0,0.5,82,52,112,46,7,68,120,7,5,1,0.8999999999999999,1,0,0.6
1964,88,80,900,500,2.0,0.25,86,122,40,56,1,29,100,1,7,1,0.7,1,1,0.6
1965,70,106,200,400,2.0,0.75,22,74,32,20,4,99,360,8,2,0,0.7999999999999999,1,0,0.6
1966,44,36,700,600,4.5,0.75,92,58,96,110,2,69,200,8,3,0,0.5,0,1,0.6
1967,84,116,100,300,2.5,0.5,124,60,120,106,5,16,60,9,4,1,0.5,0,1,0.8999999999999999
1968,78,2,600,900,3.5,0.75,16,110,56,94,3,17,460,3,5,1,0.6,1,0,0.5
1969,96,8,200,600,3.5,0.5,116,48,32,46,7,117,80,6,6,1,0.5,1,0,0.7
1970,108,120,600,900,3.0,0.75,112,122,88,20,7,25,120,9,4,0,0.5,1,1,0.8999999999999999
1971,40,112,400,800,4.5,0.5,20,122,24,102,4,92,240,2,7,0,0.7,1,1,0.5
1972,64,18,300,500,1.5,0.75,74,112,64,126,7,55,60,6,6,0,0.7,0,1,0.8999999999999999
1973,28,28,100,300,2.5,0.5,22,66,40,42,2,87,200,4,7,0,0.6,0,0,0.5
1974,80,98,500,900,3.0,0.5,52,72,112,90,1,57,480,3,1,0,0.8999999999999999,0,0,0.7
1975,20,116,900,700,1.5,0.5,80,64,56,44,5,69,140,1,4,1,0.7999999999999999,1,0,0.6
1976,36,120,800,200,2.5,0.5,90,110,112,100,7,55,240,7,7,0,0.5,0,1,0.7
1977,116,18,300,600,1.5,0.75,108,84,72,84,1,23,300,1,7,0,0.5,1,1,0.7
1978,8,56,500,700,1.5,0.75,88,72,40,26,1,24,480,9,6,0,0.7,1,0,0.6
1979,110,120,100,100,4.0,0.75,116,24,104,2,3,77,140,2,1,0,0.8999999999999999,1,1,0.8999999999999999
1980,98,76,200,100,1.0,0.5,108,20,120,50,1,52,80,6,2,0,0.6,1,1,0.7
1981,6,38,100,300,3.0,0.25,4,106,64,102,6,100,200,9,1,0,0.7,0,0,0.6
1982,50,126,400,200,1.5,0.25,10,64,16,22,2,46,400,4,3,1,0.7999999999999999,0,0,0.6
1983,72,84,800,400,1.0,0.25,4,122,80,20,1,70,480,8,6,0,0.5,0,0,0.7
1984,74,76,700,500,4.0,0.75,102,68,120,20,7,17,100,6,7,1,0.8999999999999999,0,1,0.7
1985,26,64,500,900,1.0,0.75,50,2,32,116,2,32,20,2,4,0,0.6,1,1,0.5
1986,70,88,100,100,4.0,0.25,64,18,40,98,2,127,120,7,7,0,0.8999999999999999,0,0,0.7
1987,46,62,300,400,3.0,0.25,34,36,80,66,3,23,160,8,4,1,0.6,1,0,0.8999999999999999
1988,8,60,500,100,3.5,0.75,110,54,72,22,1,26,480,1,7,0,0.7999999999999999,1,1,0.7
1989,62,74,900,300,3.0,0.75,26,66,112,126,3,22,60,5,5,0,0.5,0,0,0.8999999999999999
1990,6,84,900,800,4.0,0.5,100,92,80,24,7,90,20,2,4,1,0.7,1,1,0.7999999999999999
1991,120,82,700,500,3.5,0.5,40,96,56,104,1,10,260,5,4,0,0.6,0,0,0.7
1992,78,114,500,200,4.5,0.5,22,64,16,92,3,21,40,9,2,0,0.5,1,1,0.7999999999999999
1993,124,36,700,800,2.0,0.25,76,96,40,38,6,102,260,9,4,1,0.6,1,1,0.7999999999999999
1994,36,102,200,500,3.5,0.75,86,72,88,40,6,12,20,2,6,1,0.5,1,1,0.8999999999999999
1995,122,78,800,500,2.5,0.25,116,94,64,64,1,108,100,3,7,1,0.5,1,0,0.5
1996,40,74,700,400,1.0,0.25,50,38,40,62,5,109,380,6,6,0,0.5,0,0,0.7999999999999999
1997,96,92,700,900,1.0,0.75,12,12,120,98,1,109,140,2,6,1,0.6,1,0,0.6
1998,68,56,900,700,2.5,0.25,14,110,112,44,3,90,200,5,2,0,0.6,0,0,0.5
1999,66,110,500,400,1.5,0.25,16,120,32,92,1,44,480,7,4,1,0.6,0,0,0.5
