,spark.reducer.maxSizeInFlight,spark.shuffle.file.buffer,spark.shuffle.sort.bypassMergeThreshold,spark.speculation.interval,spark.speculation.multiplier,spark.speculation.quantile,spark.broadcast.blockSize,spark.io.compression.snappy.blockSize,spark.kryoserializer.buffer.max,spark.kryoserializer.buffer,spark.driver.memory,spark.executor.memory,spark.network.timeout,spark.locality.wait,spark.task.maxFailures,spark.shuffle.compress,spark.memory.fraction,spark.shuffle.spill.compress,spark.broadcast.compress,spark.memory.storageFraction
1698,70m,38k,800,900ms,4.5,0.75,80m,44k,8m,58k,7g,11g,200s,5s,2,false,0.7,true,true,0.7
1699,66m,70k,700,900ms,2.5,0.75,62m,74k,56m,118k,2g,10g,280s,8s,2,true,0.6,true,true,0.7999999999999999
1700,74m,62k,300,300ms,2.0,0.25,46m,10k,120m,98k,4g,11g,360s,7s,4,false,0.5,false,true,0.5
1701,112m,20k,200,900ms,4.0,0.5,38m,92k,16m,122k,8g,4g,20s,3s,7,false,0.5,true,false,0.7999999999999999
1702,22m,122k,600,700ms,1.5,0.25,100m,120k,72m,54k,6g,6g,40s,3s,1,true,0.6,false,true,0.5
1703,16m,20k,400,400ms,2.5,0.25,86m,98k,80m,46k,5g,2g,280s,8s,1,true,0.8999999999999999,true,false,0.8999999999999999
1704,86m,74k,800,600ms,2.5,0.75,102m,82k,40m,112k,5g,7g,420s,5s,7,true,0.7,true,false,0.6
1705,124m,88k,100,100ms,1.0,0.75,54m,68k,88m,30k,2g,9g,120s,7s,1,false,0.5,false,true,0.8999999999999999
1706,10m,102k,500,700ms,3.5,0.5,12m,114k,8m,96k,6g,10g,180s,8s,2,true,0.7,false,true,0.6
1707,64m,74k,700,100ms,1.0,0.25,10m,98k,112m,44k,6g,9g,220s,1s,7,false,0.7999999999999999,true,false,0.5
1708,34m,2k,900,400ms,4.5,0.75,110m,74k,48m,84k,5g,11g,380s,3s,7,false,0.7,true,false,0.8999999999999999
1709,58m,98k,700,600ms,2.0,0.75,92m,50k,96m,90k,9g,4g,460s,9s,2,true,0.6,true,true,0.7
1710,106m,12k,100,300ms,4.0,0.25,2m,80k,40m,52k,2g,8g,460s,5s,1,false,0.7999999999999999,false,true,0.6
1711,90m,84k,800,200ms,2.0,0.25,70m,10k,24m,26k,8g,2g,100s,2s,3,true,0.7,true,false,0.7
1712,104m,70k,100,700ms,1.5,0.5,106m,106k,32m,8k,1g,4g,60s,5s,3,true,0.8999999999999999,false,false,0.5
1713,8m,40k,100,800ms,2.0,0.25,120m,60k,72m,32k,5g,9g,320s,7s,6,true,0.7,false,false,0.7999999999999999
1714,68m,2k,800,200ms,3.5,0.75,10m,8k,64m,24k,11g,7g,480s,4s,6,false,0.8999999999999999,false,true,0.6
1715,82m,78k,300,300ms,4.0,0.5,104m,4k,96m,14k,1g,5g,180s,3s,4,false,0.5,false,true,0.7
1716,32m,122k,100,900ms,2.0,0.5,120m,92k,72m,58k,7g,3g,480s,1s,3,false,0.8999999999999999,false,true,0.7999999999999999
1717,118m,8k,300,500ms,3.5,0.75,120m,34k,56m,100k,6g,1g,40s,5s,7,false,0.6,false,false,0.7
1718,28m,76k,100,900ms,3.5,0.5,48m,64k,56m,96k,2g,4g,300s,8s,1,false,0.7999999999999999,true,true,0.6
1719,32m,112k,400,300ms,2.0,0.75,38m,86k,112m,66k,7g,6g,380s,1s,4,true,0.7,false,true,0.5
1720,4m,56k,900,100ms,1.0,0.5,84m,60k,88m,92k,9g,4g,420s,4s,3,true,0.7999999999999999,true,true,0.7
1721,12m,118k,200,200ms,1.0,0.75,4m,122k,16m,14k,3g,8g,60s,7s,5,false,0.5,false,false,0.7
1722,56m,116k,100,800ms,2.5,0.5,58m,26k,120m,36k,7g,10g,260s,5s,4,true,0.7,true,true,0.5
1723,32m,60k,700,600ms,1.5,0.75,102m,68k,96m,100k,4g,2g,360s,2s,1,false,0.5,false,true,0.8999999999999999
1724,78m,40k,700,100ms,2.0,0.25,62m,26k,16m,124k,11g,2g,80s,5s,4,true,0.6,true,false,0.7999999999999999
1725,60m,8k,400,100ms,2.5,0.25,40m,6k,96m,62k,7g,6g,180s,2s,5,false,0.7,false,false,0.7999999999999999
1726,38m,38k,600,400ms,4.5,0.25,30m,8k,112m,50k,5g,10g,100s,5s,6,true,0.8999999999999999,false,true,0.7
1727,42m,110k,700,600ms,3.5,0.25,80m,16k,88m,14k,10g,9g,420s,5s,2,true,0.6,true,true,0.6
1728,102m,88k,500,700ms,2.0,0.75,106m,120k,120m,104k,4g,5g,140s,1s,6,true,0.7,true,true,0.5
1729,30m,8k,400,500ms,1.5,0.25,108m,56k,40m,96k,7g,11g,180s,3s,3,true,0.7999999999999999,false,false,0.6
1730,62m,112k,900,500ms,4.0,0.5,42m,16k,120m,126k,10g,4g,460s,7s,6,true,0.7,false,true,0.8999999999999999
1731,44m,36k,800,200ms,4.0,0.5,116m,50k,48m,46k,2g,9g,280s,5s,6,true,0.7,true,true,0.6
1732,58m,56k,700,700ms,1.0,0.75,120m,18k,48m,76k,4g,3g,320s,3s,7,false,0.8999999999999999,false,true,0.7999999999999999
1733,42m,48k,600,600ms,2.5,0.25,106m,122k,8m,42k,11g,7g,220s,3s,6,true,0.6,true,true,0.6
1734,26m,30k,400,500ms,4.0,0.25,120m,48k,96m,116k,5g,7g,40s,5s,5,false,0.7999999999999999,true,false,0.8999999999999999
1735,14m,72k,800,500ms,4.5,0.75,74m,22k,32m,38k,10g,10g,380s,3s,6,false,0.7999999999999999,true,false,0.7999999999999999
1736,84m,34k,200,300ms,2.0,0.25,80m,114k,120m,40k,9g,9g,440s,6s,6,false,0.7999999999999999,true,true,0.5
1737,58m,14k,900,200ms,2.0,0.25,98m,56k,96m,36k,5g,7g,460s,4s,4,true,0.5,false,true,0.7999999999999999
1738,88m,38k,600,700ms,4.0,0.5,24m,80k,88m,80k,9g,6g,60s,6s,7,false,0.7999999999999999,false,false,0.5
1739,48m,98k,100,100ms,4.5,0.5,98m,26k,48m,90k,10g,4g,440s,6s,1,false,0.8999999999999999,false,false,0.5
1740,64m,30k,100,500ms,4.5,0.75,114m,94k,64m,104k,6g,1g,160s,3s,5,true,0.7,false,true,0.7999999999999999
1741,82m,16k,300,900ms,2.5,0.75,34m,114k,8m,70k,8g,5g,360s,1s,6,true,0.6,true,true,0.7
1742,32m,118k,900,900ms,2.5,0.25,98m,124k,40m,6k,9g,6g,440s,7s,6,false,0.5,true,true,0.8999999999999999
1743,54m,12k,100,700ms,4.0,0.25,60m,8k,48m,98k,3g,8g,80s,2s,4,true,0.5,true,true,0.5
1744,36m,58k,800,900ms,2.5,0.25,124m,30k,16m,104k,10g,5g,460s,4s,4,false,0.6,true,true,0.8999999999999999
1745,98m,66k,100,900ms,2.5,0.5,10m,18k,48m,72k,8g,10g,400s,3s,2,false,0.7999999999999999,true,false,0.7999999999999999
1746,72m,102k,300,600ms,1.0,0.25,68m,56k,32m,102k,1g,5g,400s,9s,4,true,0.8999999999999999,true,true,0.8999999999999999
1747,48m,38k,400,600ms,1.0,0.5,72m,80k,80m,92k,8g,1g,120s,3s,6,false,0.5,true,false,0.8999999999999999
1748,86m,80k,500,800ms,4.0,0.5,124m,36k,96m,22k,10g,1g,80s,5s,7,false,0.8999999999999999,false,true,0.7999999999999999
1749,62m,28k,600,400ms,2.5,0.5,46m,22k,64m,112k,6g,6g,260s,5s,5,false,0.7,false,true,0.5
1750,124m,10k,800,600ms,3.5,0.5,68m,126k,56m,68k,6g,4g,320s,6s,6,false,0.7999999999999999,false,false,0.7999999999999999
1751,126m,82k,700,300ms,4.5,0.75,90m,10k,8m,102k,11g,8g,420s,2s,3,false,0.7,true,false,0.6
1752,108m,84k,700,800ms,4.5,0.5,52m,74k,16m,122k,1g,7g,280s,6s,3,true,0.5,true,false,0.8999999999999999
1753,108m,80k,500,100ms,3.0,0.25,90m,120k,32m,104k,5g,2g,320s,8s,1,false,0.7999999999999999,true,true,0.7
1754,126m,48k,200,400ms,4.0,0.5,90m,104k,16m,94k,1g,3g,440s,9s,2,true,0.7999999999999999,true,true,0.7999999999999999
1755,34m,92k,800,800ms,3.0,0.5,104m,116k,64m,22k,10g,4g,460s,7s,5,false,0.6,true,false,0.6
1756,102m,12k,700,500ms,1.0,0.25,4m,94k,120m,40k,7g,4g,140s,7s,4,true,0.7999999999999999,true,false,0.7
1757,22m,86k,500,700ms,3.0,0.75,58m,60k,8m,120k,1g,10g,160s,3s,6,false,0.8999999999999999,true,false,0.7999999999999999
1758,122m,118k,800,400ms,1.5,0.75,6m,30k,64m,86k,5g,6g,320s,9s,5,true,0.5,false,false,0.8999999999999999
1759,112m,86k,200,500ms,4.0,0.75,18m,18k,24m,36k,11g,9g,320s,6s,7,false,0.6,false,true,0.7
1760,8m,124k,600,300ms,3.0,0.25,96m,102k,112m,122k,8g,9g,480s,2s,5,false,0.8999999999999999,false,true,0.7999999999999999
1761,100m,80k,400,500ms,3.5,0.75,110m,72k,72m,44k,6g,9g,180s,9s,6,true,0.5,true,true,0.6
1762,106m,34k,800,800ms,1.0,0.25,80m,106k,16m,96k,4g,5g,420s,9s,2,true,0.8999999999999999,true,true,0.6
1763,118m,48k,500,700ms,2.5,0.75,30m,80k,72m,106k,7g,6g,300s,5s,5,false,0.8999999999999999,true,true,0.5
1764,114m,38k,600,300ms,4.5,0.25,8m,90k,40m,32k,2g,11g,20s,5s,6,true,0.6,true,false,0.6
1765,64m,70k,600,100ms,3.5,0.75,22m,12k,96m,14k,10g,2g,160s,3s,3,false,0.7999999999999999,true,true,0.8999999999999999
1766,112m,108k,400,100ms,3.5,0.75,90m,122k,64m,110k,7g,7g,340s,6s,1,false,0.5,false,true,0.5
1767,26m,104k,900,200ms,3.5,0.25,34m,18k,64m,20k,6g,6g,60s,3s,6,true,0.6,true,true,0.6
1768,106m,40k,100,300ms,4.5,0.5,14m,108k,96m,16k,6g,7g,120s,5s,3,false,0.7999999999999999,false,false,0.8999999999999999
1769,78m,110k,700,800ms,4.5,0.5,10m,82k,112m,90k,10g,10g,360s,6s,3,false,0.5,true,false,0.8999999999999999
1770,108m,100k,400,500ms,3.0,0.75,14m,70k,112m,66k,9g,11g,480s,5s,3,true,0.6,true,false,0.6
1771,90m,34k,900,800ms,2.0,0.25,80m,48k,32m,124k,7g,4g,300s,2s,6,false,0.8999999999999999,false,false,0.7999999999999999
1772,6m,48k,900,500ms,3.5,0.75,100m,2k,112m,64k,4g,2g,200s,5s,3,false,0.5,true,false,0.7999999999999999
1773,74m,38k,800,400ms,1.0,0.25,66m,122k,112m,40k,3g,11g,360s,3s,4,true,0.6,false,true,0.7
1774,40m,86k,700,900ms,1.5,0.5,2m,102k,24m,94k,10g,6g,140s,7s,7,true,0.7,true,false,0.5
1775,94m,70k,300,700ms,1.0,0.75,72m,64k,40m,96k,4g,7g,80s,3s,7,true,0.8999999999999999,false,false,0.7999999999999999
1776,52m,70k,700,400ms,1.0,0.25,30m,92k,40m,72k,3g,9g,140s,3s,4,true,0.7,true,true,0.7999999999999999
1777,92m,92k,900,400ms,2.0,0.75,18m,116k,24m,86k,6g,3g,60s,2s,5,true,0.5,true,true,0.8999999999999999
1778,88m,118k,400,200ms,3.5,0.75,38m,38k,16m,98k,3g,8g,380s,1s,2,false,0.8999999999999999,true,true,0.7
1779,78m,116k,500,900ms,2.5,0.5,62m,66k,16m,76k,4g,1g,120s,1s,7,true,0.8999999999999999,true,true,0.6
1780,72m,118k,600,800ms,2.5,0.25,116m,90k,120m,114k,4g,11g,260s,1s,4,true,0.5,true,false,0.6
1781,68m,86k,900,100ms,2.5,0.5,64m,58k,24m,60k,2g,11g,400s,6s,3,false,0.7999999999999999,false,false,0.7999999999999999
1782,116m,8k,800,900ms,2.5,0.25,18m,78k,96m,72k,6g,11g,200s,7s,5,false,0.7,false,true,0.7999999999999999
1783,6m,84k,500,400ms,4.0,0.25,46m,6k,104m,36k,11g,10g,320s,2s,1,false,0.6,false,true,0.8999999999999999
1784,116m,118k,200,400ms,2.0,0.25,108m,12k,40m,82k,6g,4g,300s,9s,5,true,0.7999999999999999,true,false,0.8999999999999999
1785,2m,22k,500,200ms,4.5,0.75,66m,96k,8m,82k,1g,2g,460s,4s,7,false,0.5,true,false,0.5
1786,6m,32k,500,600ms,3.0,0.25,72m,48k,96m,126k,1g,11g,140s,9s,4,false,0.7,true,false,0.8999999999999999
1787,16m,102k,100,600ms,1.0,0.5,82m,28k,24m,84k,2g,5g,420s,2s,3,false,0.6,true,true,0.7
1788,38m,126k,200,100ms,4.5,0.25,60m,10k,16m,2k,7g,1g,300s,9s,7,false,0.7999999999999999,false,true,0.8999999999999999
1789,80m,2k,800,400ms,4.5,0.25,78m,20k,72m,48k,7g,2g,240s,7s,2,false,0.7,true,true,0.7999999999999999
1790,120m,44k,900,500ms,4.0,0.75,2m,30k,64m,26k,9g,1g,360s,8s,5,true,0.8999999999999999,false,false,0.7
1791,70m,54k,900,500ms,2.0,0.25,8m,76k,24m,112k,9g,2g,60s,2s,5,true,0.6,false,false,0.5
1792,58m,86k,400,900ms,3.5,0.25,88m,116k,120m,94k,1g,6g,200s,9s,2,true,0.7,false,true,0.7999999999999999
1793,44m,22k,300,800ms,3.5,0.25,46m,120k,32m,72k,1g,4g,300s,9s,2,false,0.6,false,false,0.7999999999999999
1794,12m,76k,700,900ms,4.5,0.25,64m,62k,72m,56k,3g,1g,100s,5s,5,true,0.8999999999999999,false,true,0.8999999999999999
1795,70m,122k,300,600ms,2.0,0.25,58m,70k,64m,122k,5g,6g,240s,6s,7,true,0.6,true,true,0.8999999999999999
1796,82m,58k,900,100ms,4.5,0.25,96m,124k,72m,108k,7g,9g,380s,9s,4,false,0.5,false,true,0.7999999999999999
1797,86m,92k,200,700ms,1.0,0.75,54m,116k,104m,82k,6g,3g,280s,2s,6,false,0.8999999999999999,false,false,0.5
1798,8m,86k,400,800ms,3.5,0.25,118m,104k,72m,56k,11g,7g,160s,8s,3,false,0.8999999999999999,false,false,0.7
1799,22m,84k,100,300ms,1.5,0.75,52m,86k,56m,62k,10g,4g,280s,6s,7,true,0.7,true,false,0.7
1800,38m,62k,200,700ms,3.5,0.25,66m,92k,64m,82k,5g,1g,120s,8s,6,false,0.8999999999999999,false,true,0.7999999999999999
1801,124m,44k,900,800ms,2.5,0.5,88m,78k,80m,40k,9g,11g,260s,7s,4,true,0.5,false,false,0.6
1802,28m,14k,500,300ms,2.5,0.75,18m,100k,24m,84k,5g,8g,460s,6s,5,false,0.6,true,false,0.7
1803,10m,78k,200,800ms,1.5,0.25,126m,54k,24m,44k,1g,1g,320s,4s,3,false,0.7,false,false,0.5
1804,56m,94k,800,200ms,1.0,0.25,2m,70k,80m,126k,1g,5g,60s,1s,5,true,0.7,true,true,0.6
1805,34m,100k,200,500ms,3.5,0.25,126m,58k,112m,38k,4g,11g,380s,9s,5,true,0.6,true,false,0.6
1806,124m,32k,900,100ms,1.5,0.25,38m,98k,24m,82k,5g,1g,340s,8s,7,false,0.7999999999999999,true,true,0.7999999999999999
1807,114m,102k,300,300ms,3.5,0.75,18m,106k,104m,120k,2g,4g,20s,8s,4,true,0.6,false,true,0.6
1808,84m,4k,800,300ms,2.0,0.75,26m,92k,48m,6k,7g,6g,320s,8s,1,false,0.7999999999999999,true,false,0.7999999999999999
1809,88m,94k,400,800ms,2.5,0.25,114m,62k,120m,86k,4g,4g,120s,9s,4,false,0.7,false,true,0.8999999999999999
1810,26m,124k,300,100ms,3.0,0.75,6m,62k,56m,64k,7g,5g,260s,2s,3,false,0.5,true,true,0.5
1811,90m,114k,900,500ms,1.5,0.75,118m,100k,96m,96k,11g,10g,280s,5s,4,false,0.6,true,false,0.8999999999999999
1812,70m,80k,500,900ms,4.0,0.75,116m,124k,64m,88k,6g,8g,420s,3s,3,false,0.7999999999999999,false,false,0.7
1813,26m,18k,400,900ms,3.5,0.5,70m,20k,8m,116k,5g,9g,80s,3s,1,true,0.5,true,false,0.5
1814,116m,2k,900,500ms,3.0,0.75,50m,100k,64m,98k,7g,2g,460s,6s,2,false,0.7999999999999999,true,true,0.7999999999999999
1815,88m,6k,800,900ms,2.5,0.5,116m,24k,32m,44k,8g,3g,480s,1s,4,false,0.5,false,false,0.5
1816,90m,18k,400,400ms,3.0,0.5,88m,120k,32m,12k,9g,1g,320s,5s,4,true,0.8999999999999999,true,true,0.6
1817,118m,36k,100,500ms,4.5,0.5,110m,58k,72m,100k,9g,7g,260s,8s,7,true,0.8999999999999999,false,false,0.7999999999999999
1818,8m,112k,100,500ms,2.5,0.75,100m,116k,48m,18k,8g,8g,100s,9s,1,true,0.6,true,true,0.8999999999999999
1819,14m,12k,300,500ms,3.5,0.25,66m,98k,32m,94k,3g,9g,100s,9s,6,true,0.7,false,true,0.6
1820,90m,122k,800,200ms,1.0,0.5,14m,12k,32m,72k,11g,2g,360s,6s,6,true,0.6,false,true,0.5
1821,10m,42k,700,900ms,4.5,0.25,38m,122k,40m,34k,5g,10g,20s,4s,3,true,0.6,true,true,0.8999999999999999
1822,72m,34k,700,600ms,4.5,0.5,40m,86k,64m,74k,7g,9g,240s,5s,5,true,0.7999999999999999,true,false,0.7
1823,32m,108k,800,500ms,2.0,0.25,118m,78k,120m,102k,7g,4g,140s,6s,4,true,0.7999999999999999,false,true,0.6
1824,32m,116k,700,500ms,4.5,0.25,98m,62k,120m,34k,6g,8g,260s,2s,3,true,0.6,false,true,0.7
1825,16m,20k,800,300ms,3.0,0.75,86m,10k,16m,106k,4g,4g,460s,4s,5,false,0.8999999999999999,false,false,0.5
1826,52m,54k,200,100ms,3.0,0.25,6m,66k,80m,80k,10g,11g,240s,5s,1,true,0.7999999999999999,true,false,0.6
1827,68m,106k,300,100ms,2.0,0.5,104m,6k,40m,126k,6g,7g,380s,5s,5,false,0.8999999999999999,false,true,0.6
1828,12m,16k,900,900ms,2.0,0.5,42m,44k,16m,16k,1g,9g,440s,8s,3,true,0.5,false,false,0.6
1829,42m,48k,300,700ms,2.0,0.5,20m,94k,32m,62k,10g,5g,400s,7s,2,false,0.5,true,true,0.6
1830,68m,86k,600,200ms,1.5,0.75,94m,86k,72m,78k,11g,2g,420s,7s,4,false,0.7999999999999999,false,true,0.6
1831,40m,22k,700,800ms,1.5,0.5,70m,6k,96m,24k,10g,9g,40s,6s,4,false,0.6,false,false,0.8999999999999999
1832,46m,18k,700,400ms,1.5,0.25,10m,94k,120m,54k,4g,2g,140s,7s,5,false,0.5,false,true,0.7999999999999999
1833,112m,92k,300,700ms,4.5,0.5,22m,90k,120m,12k,9g,5g,20s,6s,2,false,0.8999999999999999,false,true,0.5
1834,88m,64k,300,800ms,4.5,0.5,112m,34k,56m,74k,5g,5g,400s,8s,1,false,0.6,true,false,0.5
1835,78m,6k,400,400ms,4.0,0.75,52m,110k,56m,38k,11g,8g,220s,8s,3,true,0.5,true,false,0.5
1836,66m,14k,800,400ms,4.0,0.5,120m,72k,64m,24k,2g,2g,480s,4s,5,true,0.7999999999999999,false,false,0.7
1837,108m,88k,700,300ms,1.0,0.25,98m,86k,8m,16k,6g,6g,60s,2s,3,true,0.7,true,true,0.6
1838,58m,72k,800,700ms,2.0,0.75,60m,40k,112m,68k,8g,1g,480s,6s,6,true,0.7999999999999999,true,false,0.7
1839,32m,104k,500,200ms,4.0,0.5,106m,38k,56m,50k,3g,9g,200s,8s,6,false,0.5,true,true,0.8999999999999999
1840,6m,114k,100,200ms,4.5,0.75,24m,50k,56m,22k,3g,1g,180s,1s,1,false,0.8999999999999999,false,false,0.7999999999999999
1841,114m,80k,500,900ms,1.5,0.75,112m,78k,48m,8k,10g,7g,460s,4s,1,false,0.8999999999999999,false,true,0.5
1842,76m,74k,500,900ms,1.5,0.5,50m,80k,96m,110k,3g,2g,100s,7s,6,false,0.5,true,false,0.8999999999999999
1843,66m,70k,900,500ms,2.0,0.5,8m,52k,72m,104k,10g,9g,100s,7s,2,false,0.5,false,true,0.7999999999999999
1844,112m,116k,500,500ms,2.5,0.25,46m,10k,56m,122k,2g,1g,300s,7s,7,false,0.5,false,false,0.7999999999999999
1845,120m,22k,100,200ms,4.0,0.25,94m,48k,8m,30k,9g,10g,360s,6s,4,true,0.7999999999999999,true,true,0.5
1846,126m,96k,600,200ms,4.0,0.25,94m,2k,40m,106k,7g,7g,160s,2s,6,true,0.7999999999999999,true,true,0.6
1847,74m,96k,300,400ms,3.0,0.75,60m,60k,56m,126k,5g,10g,240s,4s,5,false,0.6,false,true,0.7
1848,74m,54k,600,600ms,4.5,0.5,32m,92k,72m,14k,8g,2g,40s,6s,6,false,0.6,false,true,0.7
1849,46m,26k,200,900ms,3.5,0.5,40m,16k,64m,62k,6g,8g,220s,1s,5,false,0.5,true,false,0.6
1850,24m,70k,600,300ms,4.0,0.75,6m,84k,80m,2k,7g,1g,60s,7s,3,false,0.8999999999999999,false,true,0.7999999999999999
1851,86m,58k,100,400ms,4.0,0.75,24m,92k,56m,66k,1g,6g,460s,9s,3,true,0.7999999999999999,false,true,0.7
1852,126m,10k,200,300ms,4.0,0.75,84m,54k,32m,64k,2g,6g,360s,3s,2,false,0.8999999999999999,false,false,0.7
1853,66m,112k,200,300ms,1.5,0.75,118m,40k,8m,114k,10g,5g,420s,2s,6,true,0.6,false,true,0.7
1854,66m,34k,400,100ms,1.0,0.25,120m,18k,8m,34k,6g,4g,160s,7s,5,true,0.6,false,true,0.7999999999999999
1855,102m,100k,300,700ms,2.0,0.25,114m,44k,120m,62k,6g,10g,380s,1s,6,false,0.7,false,false,0.7
1856,26m,54k,400,500ms,1.5,0.5,88m,80k,88m,66k,11g,8g,200s,6s,5,true,0.7999999999999999,true,true,0.7
1857,104m,48k,600,400ms,4.5,0.25,70m,124k,16m,44k,10g,3g,260s,2s,7,true,0.6,false,false,0.7
1858,36m,6k,200,500ms,4.5,0.75,90m,116k,40m,126k,7g,10g,460s,9s,6,false,0.6,true,true,0.7999999999999999
1859,70m,94k,100,300ms,1.5,0.5,90m,88k,48m,42k,1g,4g,180s,1s,2,true,0.6,true,false,0.5
1860,58m,110k,300,400ms,1.0,0.25,20m,84k,40m,2k,8g,6g,80s,9s,5,true,0.7,true,true,0.8999999999999999
1861,88m,84k,200,500ms,4.5,0.25,74m,30k,8m,2k,10g,5g,240s,6s,3,false,0.6,false,true,0.7
1862,98m,108k,200,600ms,3.5,0.75,72m,42k,56m,38k,3g,1g,200s,4s,6,false,0.8999999999999999,true,true,0.6
1863,24m,54k,200,700ms,3.5,0.25,124m,116k,48m,32k,10g,5g,460s,3s,4,false,0.6,true,false,0.7
1864,112m,118k,700,700ms,3.0,0.5,62m,84k,96m,38k,3g,8g,160s,3s,6,true,0.7999999999999999,true,false,0.7
1865,28m,112k,200,200ms,3.0,0.5,80m,106k,120m,50k,3g,6g,60s,7s,5,false,0.6,true,false,0.8999999999999999
1866,66m,18k,900,200ms,3.0,0.75,6m,52k,104m,58k,4g,8g,420s,4s,4,true,0.7,true,false,0.7
1867,88m,86k,900,500ms,4.5,0.25,16m,56k,96m,70k,3g,2g,80s,5s,7,true,0.5,true,true,0.6
1868,20m,66k,900,500ms,4.0,0.75,14m,40k,56m,28k,9g,11g,60s,8s,4,false,0.6,false,true,0.6
1869,118m,50k,500,500ms,4.0,0.5,66m,120k,8m,98k,4g,11g,360s,1s,2,true,0.8999999999999999,false,false,0.7999999999999999
1870,38m,112k,700,500ms,4.5,0.25,118m,48k,8m,50k,7g,11g,60s,1s,7,false,0.8999999999999999,true,false,0.5
1871,104m,20k,100,300ms,3.0,0.75,58m,60k,40m,88k,4g,3g,100s,5s,7,true,0.7999999999999999,true,true,0.5
1872,28m,32k,400,400ms,2.5,0.5,86m,80k,72m,86k,11g,10g,60s,1s,2,true,0.7999999999999999,false,false,0.6
1873,4m,110k,500,100ms,1.5,0.25,22m,126k,80m,30k,9g,11g,300s,9s,3,true,0.7999999999999999,true,false,0.6
1874,18m,104k,700,100ms,1.5,0.75,88m,50k,104m,108k,9g,8g,260s,1s,3,false,0.7,true,true,0.5
1875,14m,16k,200,500ms,3.0,0.25,88m,116k,16m,56k,7g,3g,80s,4s,2,true,0.8999999999999999,false,false,0.6
1876,40m,90k,700,400ms,4.0,0.75,80m,40k,16m,40k,3g,2g,240s,4s,4,true,0.7,true,true,0.6
1877,18m,106k,300,500ms,2.0,0.75,124m,114k,8m,82k,3g,5g,120s,7s,7,true,0.5,false,false,0.8999999999999999
1878,18m,122k,800,300ms,3.0,0.5,110m,110k,24m,6k,2g,9g,40s,8s,2,true,0.7,true,true,0.5
1879,24m,110k,300,200ms,3.5,0.25,100m,68k,96m,94k,5g,4g,400s,6s,3,false,0.8999999999999999,false,true,0.5
1880,60m,76k,300,800ms,4.5,0.75,42m,14k,80m,126k,10g,1g,60s,1s,7,false,0.5,true,false,0.5
1881,120m,102k,500,100ms,3.0,0.75,92m,116k,104m,6k,9g,9g,380s,7s,4,true,0.7,true,false,0.8999999999999999
1882,102m,38k,200,500ms,2.0,0.75,104m,14k,16m,38k,5g,5g,340s,1s,3,true,0.7,true,true,0.6
1883,30m,74k,700,800ms,1.0,0.5,70m,118k,72m,54k,1g,7g,240s,8s,1,false,0.7,true,false,0.5
1884,32m,116k,900,300ms,2.0,0.5,98m,50k,120m,60k,10g,7g,260s,9s,5,true,0.7,true,true,0.5
1885,110m,126k,200,500ms,2.5,0.5,56m,58k,40m,110k,7g,5g,160s,5s,4,true,0.7,false,false,0.5
1886,46m,58k,100,700ms,4.5,0.5,78m,48k,16m,16k,7g,5g,20s,9s,4,false,0.7,false,true,0.5
1887,70m,40k,400,200ms,4.5,0.5,48m,122k,24m,72k,9g,1g,80s,3s,2,true,0.7,false,false,0.7
1888,10m,10k,200,700ms,4.5,0.75,38m,84k,48m,92k,1g,3g,180s,3s,2,false,0.5,true,true,0.5
1889,74m,84k,800,800ms,2.0,0.5,88m,46k,40m,104k,9g,2g,80s,7s,3,false,0.7999999999999999,true,false,0.7
1890,112m,100k,500,200ms,2.0,0.75,20m,100k,48m,110k,10g,2g,260s,2s,1,true,0.8999999999999999,false,true,0.8999999999999999
1891,62m,66k,100,700ms,1.5,0.5,2m,100k,112m,8k,8g,5g,160s,1s,5,true,0.7,true,false,0.7999999999999999
1892,6m,100k,900,300ms,2.0,0.75,100m,66k,88m,126k,4g,3g,400s,3s,1,true,0.5,true,false,0.7999999999999999
1893,16m,94k,900,600ms,2.5,0.25,34m,50k,16m,124k,2g,3g,180s,9s,5,false,0.6,true,false,0.8999999999999999
1894,38m,120k,800,500ms,3.0,0.75,8m,44k,16m,26k,6g,2g,180s,3s,2,false,0.7,false,false,0.5
1895,24m,94k,900,100ms,2.0,0.25,30m,50k,80m,68k,2g,8g,40s,3s,3,false,0.5,true,false,0.7
1896,60m,102k,300,300ms,2.0,0.25,124m,42k,120m,100k,3g,3g,140s,5s,2,false,0.5,false,true,0.8999999999999999
1897,8m,110k,300,900ms,3.0,0.5,116m,38k,88m,6k,6g,5g,280s,7s,3,false,0.7,true,true,0.6
1898,96m,68k,300,200ms,1.0,0.25,80m,104k,88m,34k,5g,10g,280s,2s,6,false,0.8999999999999999,true,false,0.7999999999999999
1899,84m,104k,800,600ms,4.0,0.5,80m,2k,56m,10k,6g,4g,260s,2s,1,false,0.8999999999999999,false,true,0.6
1900,48m,34k,200,900ms,2.0,0.75,32m,64k,120m,88k,1g,7g,120s,2s,7,false,0.7,false,true,0.6
1901,12m,90k,700,900ms,1.5,0.5,28m,82k,80m,60k,4g,1g,320s,2s,6,true,0.6,false,true,0.7
1902,14m,60k,800,900ms,2.5,0.75,98m,16k,8m,80k,7g,8g,320s,4s,4,true,0.7,false,false,0.7
